﻿id;age_group_id;is_pregnant;is_breastfeeding;gender_id;nutrient_id;activity_level_id;unit_id;lower_limit;target;upper_limit;description;foot_note
806;3;0;0;2;9;;ug;;450;;;Berechnungsgrundlage: 1 µg Retinolaktivitätsäquivalent (retinol activity equivalent, RAE) = 1 µg Retinol = 12 µg β-Carotin = 24 µg andere Provitamin-A-Carotinoide.
807;3;0;0;1;9;;ug;;450;;;Berechnungsgrundlage: 1 µg Retinolaktivitätsäquivalent (retinol activity equivalent, RAE) = 1 µg Retinol = 12 µg β-Carotin = 24 µg andere Provitamin-A-Carotinoide.
808;4;0;0;2;9;;ug;;600;;;Berechnungsgrundlage: 1 µg Retinolaktivitätsäquivalent (retinol activity equivalent, RAE) = 1 µg Retinol = 12 µg β-Carotin = 24 µg andere Provitamin-A-Carotinoide.
809;4;0;0;1;9;;ug;;600;;;Berechnungsgrundlage: 1 µg Retinolaktivitätsäquivalent (retinol activity equivalent, RAE) = 1 µg Retinol = 12 µg β-Carotin = 24 µg andere Provitamin-A-Carotinoide.
810;5;0;0;2;9;;ug;;800;;;Berechnungsgrundlage: 1 µg Retinolaktivitätsäquivalent (retinol activity equivalent, RAE) = 1 µg Retinol = 12 µg β-Carotin = 24 µg andere Provitamin-A-Carotinoide.
811;5;0;0;1;9;;ug;;700;;;Berechnungsgrundlage: 1 µg Retinolaktivitätsäquivalent (retinol activity equivalent, RAE) = 1 µg Retinol = 12 µg β-Carotin = 24 µg andere Provitamin-A-Carotinoide.
812;6;0;0;2;9;;ug;;950;;;Berechnungsgrundlage: 1 µg Retinolaktivitätsäquivalent (retinol activity equivalent, RAE) = 1 µg Retinol = 12 µg β-Carotin = 24 µg andere Provitamin-A-Carotinoide.
813;6;0;0;1;9;;ug;;800;;;Berechnungsgrundlage: 1 µg Retinolaktivitätsäquivalent (retinol activity equivalent, RAE) = 1 µg Retinol = 12 µg β-Carotin = 24 µg andere Provitamin-A-Carotinoide.
814;7;0;0;2;9;;ug;;850;;;Berechnungsgrundlage: 1 µg Retinolaktivitätsäquivalent (retinol activity equivalent, RAE) = 1 µg Retinol = 12 µg β-Carotin = 24 µg andere Provitamin-A-Carotinoide.
815;7;0;0;1;9;;ug;;700;;;Berechnungsgrundlage: 1 µg Retinolaktivitätsäquivalent (retinol activity equivalent, RAE) = 1 µg Retinol = 12 µg β-Carotin = 24 µg andere Provitamin-A-Carotinoide.
816;8;0;0;2;9;;ug;;850;;;Berechnungsgrundlage: 1 µg Retinolaktivitätsäquivalent (retinol activity equivalent, RAE) = 1 µg Retinol = 12 µg β-Carotin = 24 µg andere Provitamin-A-Carotinoide.
817;8;0;0;1;9;;ug;;700;;;Berechnungsgrundlage: 1 µg Retinolaktivitätsäquivalent (retinol activity equivalent, RAE) = 1 µg Retinol = 12 µg β-Carotin = 24 µg andere Provitamin-A-Carotinoide.
818;9;0;0;2;9;;ug;;850;;;Berechnungsgrundlage: 1 µg Retinolaktivitätsäquivalent (retinol activity equivalent, RAE) = 1 µg Retinol = 12 µg β-Carotin = 24 µg andere Provitamin-A-Carotinoide.
819;9;0;0;1;9;;ug;;700;;;Berechnungsgrundlage: 1 µg Retinolaktivitätsäquivalent (retinol activity equivalent, RAE) = 1 µg Retinol = 12 µg β-Carotin = 24 µg andere Provitamin-A-Carotinoide.
820;10;0;0;2;9;;ug;;800;;;Berechnungsgrundlage: 1 µg Retinolaktivitätsäquivalent (retinol activity equivalent, RAE) = 1 µg Retinol = 12 µg β-Carotin = 24 µg andere Provitamin-A-Carotinoide.
821;10;0;0;1;9;;ug;;700;;;Berechnungsgrundlage: 1 µg Retinolaktivitätsäquivalent (retinol activity equivalent, RAE) = 1 µg Retinol = 12 µg β-Carotin = 24 µg andere Provitamin-A-Carotinoide.
822;8;1;0;1;9;;ug;;800;;;Berechnungsgrundlage: 1 µg Retinolaktivitätsäquivalent (retinol activity equivalent, RAE) = 1 µg Retinol = 12 µg β-Carotin = 24 µg andere Provitamin-A-Carotinoide.
823;8;1;0;1;9;;ug;;800;;;Berechnungsgrundlage: 1 µg Retinolaktivitätsäquivalent (retinol activity equivalent, RAE) = 1 µg Retinol = 12 µg β-Carotin = 24 µg andere Provitamin-A-Carotinoide.
824;8;1;0;1;9;;ug;;800;;;Berechnungsgrundlage: 1 µg Retinolaktivitätsäquivalent (retinol activity equivalent, RAE) = 1 µg Retinol = 12 µg β-Carotin = 24 µg andere Provitamin-A-Carotinoide.
825;8;0;1;1;9;;ug;;1300;;;Berechnungsgrundlage: 1 µg Retinolaktivitätsäquivalent (retinol activity equivalent, RAE) = 1 µg Retinol = 12 µg β-Carotin = 24 µg andere Provitamin-A-Carotinoide.
826;1;0;0;2;21;;ug;;1,5;;;
827;1;0;0;1;21;;ug;;1,5;;;
828;2;0;0;2;21;;ug;;2,0;;;
829;2;0;0;1;21;;ug;;2,0;;;
830;3;0;0;2;21;;ug;;2,5;;;
831;3;0;0;1;21;;ug;;2,5;;;
832;4;0;0;2;21;;ug;;3,5;;;
833;4;0;0;1;21;;ug;;3,5;;;
834;5;0;0;2;21;;ug;;4,0;;;
835;5;0;0;1;21;;ug;;4,0;;;
836;6;0;0;2;21;;ug;;4,0;;;
837;6;0;0;1;21;;ug;;4,0;;;
838;7;0;0;2;21;;ug;;4,0;;;
839;7;0;0;1;21;;ug;;4,0;;;
840;8;0;0;2;21;;ug;;4,0;;;
841;8;0;0;1;21;;ug;;4,0;;;
842;9;0;0;2;21;;ug;;4,0;;;
843;9;0;0;1;21;;ug;;4,0;;;
844;10;0;0;2;21;;ug;;4,0;;;
845;10;0;0;1;21;;ug;;4,0;;;
846;8;1;0;1;21;;ug;;4,5;;;
847;8;1;0;1;21;;ug;;4,5;;;
848;8;1;0;1;21;;ug;;4,5;;;
849;8;0;1;1;21;;ug;;5,5;;;
850;1;0;0;2;18;;mg;;0,6;;;
851;1;0;0;1;18;;mg;;0,6;;;
852;2;0;0;2;18;;mg;;0,7;;;
853;2;0;0;1;18;;mg;;0,7;;;
854;3;0;0;2;18;;mg;;1,0;;;
855;3;0;0;1;18;;mg;;1,0;;;
856;4;0;0;2;18;;mg;;1,2;;;
857;4;0;0;1;18;;mg;;1,2;;;
858;5;0;0;2;18;;mg;;1,5;;;
859;5;0;0;1;18;;mg;;1,4;;;
860;6;0;0;2;18;;mg;;1,6;;;
861;6;0;0;1;18;;mg;;1,4;;;
862;7;0;0;2;18;;mg;;1,6;;;
863;7;0;0;1;18;;mg;;1,4;;;
864;8;0;0;2;18;;mg;;1,6;;;
865;8;0;0;1;18;;mg;;1,4;;;
866;9;0;0;2;18;;mg;;1,6;;;
867;9;0;0;1;18;;mg;;1,4;;;
868;10;0;0;2;18;;mg;;1,6;;;
869;10;0;0;1;18;;mg;;1,4;;;
870;8;1;0;1;18;;mg;;1,5;;;
871;8;1;0;1;18;;mg;;1,8;;;
872;8;1;0;1;18;;mg;;1,8;;;
873;8;0;1;1;18;;mg;;1,6;;;
874;1;0;0;2;22;;mg;;20;;;
875;1;0;0;1;22;;mg;;20;;;
876;2;0;0;2;22;;mg;;30;;;
877;2;0;0;1;22;;mg;;30;;;
878;3;0;0;2;22;;mg;;45;;;
879;3;0;0;1;22;;mg;;45;;;
880;4;0;0;2;22;;mg;;65;;;
881;4;0;0;1;22;;mg;;65;;;
882;5;0;0;2;22;;mg;;85;;;
883;5;0;0;1;22;;mg;;85;;;
884;6;0;0;2;22;;mg;;105;;;
885;6;0;0;1;22;;mg;;90;;;
886;7;0;0;2;22;;mg;;110;;;Raucher 155 mg/Tag
887;7;0;0;1;22;;mg;;95;;;Raucherinnen 135 mg/Tag
888;8;0;0;2;22;;mg;;110;;;Raucher 155 mg/Tag
889;8;0;0;1;22;;mg;;95;;;Raucherinnen 135 mg/Tag
890;9;0;0;2;22;;mg;;110;;;Raucher 155 mg/Tag
891;9;0;0;1;22;;mg;;95;;;Raucherinnen 135 mg/Tag
892;10;0;0;2;22;;mg;;110;;;Raucher 155 mg/Tag
893;10;0;0;1;22;;mg;;95;;;Raucherinnen 135 mg/Tag
894;8;1;0;1;22;;mg;;95;;;
895;8;1;0;1;22;;mg;;105;;;
896;8;1;0;1;22;;mg;;105;;;
897;8;0;1;1;22;;mg;;125;;;
898;1;0;0;2;23;;ug;;20;;bei fehlender endogener Synthese;"1 µg = 40 Internationale Einheiten (IE); 1 IE = 0,025 µg Sicherheitshinweis: Bei Supplementation ist die tägliche tolerierbare Gesamtzufuhrmenge (Upper Intake Level) von 25 µg für Säuglinge, 50 µg für Kinder bis 10 Jahre sowie 100 µg für Kinder ab 11 Jahre, Jugendliche und Erwachsene zu beachten."
899;1;0;0;1;23;;ug;;20;;bei fehlender endogener Synthese;"1 µg = 40 Internationale Einheiten (IE); 1 IE = 0,025 µg Sicherheitshinweis: Bei Supplementation ist die tägliche tolerierbare Gesamtzufuhrmenge (Upper Intake Level) von 25 µg für Säuglinge, 50 µg für Kinder bis 10 Jahre sowie 100 µg für Kinder ab 11 Jahre, Jugendliche und Erwachsene zu beachten."
900;2;0;0;2;23;;ug;;20;;bei fehlender endogener Synthese;"1 µg = 40 Internationale Einheiten (IE); 1 IE = 0,025 µg Sicherheitshinweis: Bei Supplementation ist die tägliche tolerierbare Gesamtzufuhrmenge (Upper Intake Level) von 25 µg für Säuglinge, 50 µg für Kinder bis 10 Jahre sowie 100 µg für Kinder ab 11 Jahre, Jugendliche und Erwachsene zu beachten."
901;2;0;0;1;23;;ug;;20;;bei fehlender endogener Synthese;"1 µg = 40 Internationale Einheiten (IE); 1 IE = 0,025 µg Sicherheitshinweis: Bei Supplementation ist die tägliche tolerierbare Gesamtzufuhrmenge (Upper Intake Level) von 25 µg für Säuglinge, 50 µg für Kinder bis 10 Jahre sowie 100 µg für Kinder ab 11 Jahre, Jugendliche und Erwachsene zu beachten."
902;3;0;0;2;23;;ug;;20;;bei fehlender endogener Synthese;"1 µg = 40 Internationale Einheiten (IE); 1 IE = 0,025 µg Sicherheitshinweis: Bei Supplementation ist die tägliche tolerierbare Gesamtzufuhrmenge (Upper Intake Level) von 25 µg für Säuglinge, 50 µg für Kinder bis 10 Jahre sowie 100 µg für Kinder ab 11 Jahre, Jugendliche und Erwachsene zu beachten."
903;3;0;0;1;23;;ug;;20;;bei fehlender endogener Synthese;"1 µg = 40 Internationale Einheiten (IE); 1 IE = 0,025 µg Sicherheitshinweis: Bei Supplementation ist die tägliche tolerierbare Gesamtzufuhrmenge (Upper Intake Level) von 25 µg für Säuglinge, 50 µg für Kinder bis 10 Jahre sowie 100 µg für Kinder ab 11 Jahre, Jugendliche und Erwachsene zu beachten."
904;4;0;0;2;23;;ug;;20;;bei fehlender endogener Synthese;"1 µg = 40 Internationale Einheiten (IE); 1 IE = 0,025 µg Sicherheitshinweis: Bei Supplementation ist die tägliche tolerierbare Gesamtzufuhrmenge (Upper Intake Level) von 25 µg für Säuglinge, 50 µg für Kinder bis 10 Jahre sowie 100 µg für Kinder ab 11 Jahre, Jugendliche und Erwachsene zu beachten."
905;4;0;0;1;23;;ug;;20;;bei fehlender endogener Synthese;"1 µg = 40 Internationale Einheiten (IE); 1 IE = 0,025 µg Sicherheitshinweis: Bei Supplementation ist die tägliche tolerierbare Gesamtzufuhrmenge (Upper Intake Level) von 25 µg für Säuglinge, 50 µg für Kinder bis 10 Jahre sowie 100 µg für Kinder ab 11 Jahre, Jugendliche und Erwachsene zu beachten."
906;5;0;0;2;23;;ug;;20;;bei fehlender endogener Synthese;"1 µg = 40 Internationale Einheiten (IE); 1 IE = 0,025 µg Sicherheitshinweis: Bei Supplementation ist die tägliche tolerierbare Gesamtzufuhrmenge (Upper Intake Level) von 25 µg für Säuglinge, 50 µg für Kinder bis 10 Jahre sowie 100 µg für Kinder ab 11 Jahre, Jugendliche und Erwachsene zu beachten."
907;5;0;0;1;23;;ug;;20;;bei fehlender endogener Synthese;"1 µg = 40 Internationale Einheiten (IE); 1 IE = 0,025 µg Sicherheitshinweis: Bei Supplementation ist die tägliche tolerierbare Gesamtzufuhrmenge (Upper Intake Level) von 25 µg für Säuglinge, 50 µg für Kinder bis 10 Jahre sowie 100 µg für Kinder ab 11 Jahre, Jugendliche und Erwachsene zu beachten."
908;6;0;0;2;23;;ug;;20;;bei fehlender endogener Synthese;"1 µg = 40 Internationale Einheiten (IE); 1 IE = 0,025 µg Sicherheitshinweis: Bei Supplementation ist die tägliche tolerierbare Gesamtzufuhrmenge (Upper Intake Level) von 25 µg für Säuglinge, 50 µg für Kinder bis 10 Jahre sowie 100 µg für Kinder ab 11 Jahre, Jugendliche und Erwachsene zu beachten."
909;6;0;0;1;23;;ug;;20;;bei fehlender endogener Synthese;"1 µg = 40 Internationale Einheiten (IE); 1 IE = 0,025 µg Sicherheitshinweis: Bei Supplementation ist die tägliche tolerierbare Gesamtzufuhrmenge (Upper Intake Level) von 25 µg für Säuglinge, 50 µg für Kinder bis 10 Jahre sowie 100 µg für Kinder ab 11 Jahre, Jugendliche und Erwachsene zu beachten."
910;7;0;0;2;23;;ug;;20;;bei fehlender endogener Synthese;"1 µg = 40 Internationale Einheiten (IE); 1 IE = 0,025 µg Sicherheitshinweis: Bei Supplementation ist die tägliche tolerierbare Gesamtzufuhrmenge (Upper Intake Level) von 25 µg für Säuglinge, 50 µg für Kinder bis 10 Jahre sowie 100 µg für Kinder ab 11 Jahre, Jugendliche und Erwachsene zu beachten."
911;7;0;0;1;23;;ug;;20;;bei fehlender endogener Synthese;"1 µg = 40 Internationale Einheiten (IE); 1 IE = 0,025 µg Sicherheitshinweis: Bei Supplementation ist die tägliche tolerierbare Gesamtzufuhrmenge (Upper Intake Level) von 25 µg für Säuglinge, 50 µg für Kinder bis 10 Jahre sowie 100 µg für Kinder ab 11 Jahre, Jugendliche und Erwachsene zu beachten."
912;8;0;0;2;23;;ug;;20;;bei fehlender endogener Synthese;"1 µg = 40 Internationale Einheiten (IE); 1 IE = 0,025 µg Sicherheitshinweis: Bei Supplementation ist die tägliche tolerierbare Gesamtzufuhrmenge (Upper Intake Level) von 25 µg für Säuglinge, 50 µg für Kinder bis 10 Jahre sowie 100 µg für Kinder ab 11 Jahre, Jugendliche und Erwachsene zu beachten."
913;8;0;0;1;23;;ug;;20;;bei fehlender endogener Synthese;"1 µg = 40 Internationale Einheiten (IE); 1 IE = 0,025 µg Sicherheitshinweis: Bei Supplementation ist die tägliche tolerierbare Gesamtzufuhrmenge (Upper Intake Level) von 25 µg für Säuglinge, 50 µg für Kinder bis 10 Jahre sowie 100 µg für Kinder ab 11 Jahre, Jugendliche und Erwachsene zu beachten."
914;9;0;0;2;23;;ug;;20;;bei fehlender endogener Synthese;"1 µg = 40 Internationale Einheiten (IE); 1 IE = 0,025 µg Sicherheitshinweis: Bei Supplementation ist die tägliche tolerierbare Gesamtzufuhrmenge (Upper Intake Level) von 25 µg für Säuglinge, 50 µg für Kinder bis 10 Jahre sowie 100 µg für Kinder ab 11 Jahre, Jugendliche und Erwachsene zu beachten."
915;9;0;0;1;23;;ug;;20;;bei fehlender endogener Synthese;"1 µg = 40 Internationale Einheiten (IE); 1 IE = 0,025 µg Sicherheitshinweis: Bei Supplementation ist die tägliche tolerierbare Gesamtzufuhrmenge (Upper Intake Level) von 25 µg für Säuglinge, 50 µg für Kinder bis 10 Jahre sowie 100 µg für Kinder ab 11 Jahre, Jugendliche und Erwachsene zu beachten."
916;10;0;0;2;23;;ug;;20;;bei fehlender endogener Synthese;"1 µg = 40 Internationale Einheiten (IE); 1 IE = 0,025 µg Sicherheitshinweis: Bei Supplementation ist die tägliche tolerierbare Gesamtzufuhrmenge (Upper Intake Level) von 25 µg für Säuglinge, 50 µg für Kinder bis 10 Jahre sowie 100 µg für Kinder ab 11 Jahre, Jugendliche und Erwachsene zu beachten."
917;10;0;0;1;23;;ug;;20;;bei fehlender endogener Synthese;"1 µg = 40 Internationale Einheiten (IE); 1 IE = 0,025 µg Sicherheitshinweis: Bei Supplementation ist die tägliche tolerierbare Gesamtzufuhrmenge (Upper Intake Level) von 25 µg für Säuglinge, 50 µg für Kinder bis 10 Jahre sowie 100 µg für Kinder ab 11 Jahre, Jugendliche und Erwachsene zu beachten."
918;8;1;0;1;23;;ug;;20;;bei fehlender endogener Synthese;"1 µg = 40 Internationale Einheiten (IE); 1 IE = 0,025 µg Sicherheitshinweis: Bei Supplementation ist die tägliche tolerierbare Gesamtzufuhrmenge (Upper Intake Level) von 25 µg für Säuglinge, 50 µg für Kinder bis 10 Jahre sowie 100 µg für Kinder ab 11 Jahre, Jugendliche und Erwachsene zu beachten."
919;8;1;0;1;23;;ug;;20;;bei fehlender endogener Synthese;"1 µg = 40 Internationale Einheiten (IE); 1 IE = 0,025 µg Sicherheitshinweis: Bei Supplementation ist die tägliche tolerierbare Gesamtzufuhrmenge (Upper Intake Level) von 25 µg für Säuglinge, 50 µg für Kinder bis 10 Jahre sowie 100 µg für Kinder ab 11 Jahre, Jugendliche und Erwachsene zu beachten."
920;8;1;0;1;23;;ug;;20;;bei fehlender endogener Synthese;"1 µg = 40 Internationale Einheiten (IE); 1 IE = 0,025 µg Sicherheitshinweis: Bei Supplementation ist die tägliche tolerierbare Gesamtzufuhrmenge (Upper Intake Level) von 25 µg für Säuglinge, 50 µg für Kinder bis 10 Jahre sowie 100 µg für Kinder ab 11 Jahre, Jugendliche und Erwachsene zu beachten."
921;8;0;1;1;23;;ug;;20;;bei fehlender endogener Synthese;"1 µg = 40 Internationale Einheiten (IE); 1 IE = 0,025 µg Sicherheitshinweis: Bei Supplementation ist die tägliche tolerierbare Gesamtzufuhrmenge (Upper Intake Level) von 25 µg für Säuglinge, 50 µg für Kinder bis 10 Jahre sowie 100 µg für Kinder ab 11 Jahre, Jugendliche und Erwachsene zu beachten."
922;1;0;0;2;24;;mg;;8;;;angegeben in RRR-α-Tocopherol (1 mg RRR-α-Tocopherol =  2 mg all-rac-α-Tocopherol)
923;1;0;0;1;24;;mg;;8;;;angegeben in RRR-α-Tocopherol (1 mg RRR-α-Tocopherol =  2 mg all-rac-α-Tocopherol)
924;2;0;0;2;24;;mg;;8;;;angegeben in RRR-α-Tocopherol (1 mg RRR-α-Tocopherol =  2 mg all-rac-α-Tocopherol)
925;2;0;0;1;24;;mg;;8;;;angegeben in RRR-α-Tocopherol (1 mg RRR-α-Tocopherol =  2 mg all-rac-α-Tocopherol)
926;3;0;0;2;24;;mg;;8;;;angegeben in RRR-α-Tocopherol (1 mg RRR-α-Tocopherol =  2 mg all-rac-α-Tocopherol)
927;3;0;0;1;24;;mg;;8;;;angegeben in RRR-α-Tocopherol (1 mg RRR-α-Tocopherol =  2 mg all-rac-α-Tocopherol)
928;4;0;0;2;24;;mg;;8;;;angegeben in RRR-α-Tocopherol (1 mg RRR-α-Tocopherol =  2 mg all-rac-α-Tocopherol)
929;4;0;0;1;24;;mg;;8;;;angegeben in RRR-α-Tocopherol (1 mg RRR-α-Tocopherol =  2 mg all-rac-α-Tocopherol)
930;5;0;0;2;24;;mg;;8;;;angegeben in RRR-α-Tocopherol (1 mg RRR-α-Tocopherol =  2 mg all-rac-α-Tocopherol)
931;5;0;0;1;24;;mg;;8;;;angegeben in RRR-α-Tocopherol (1 mg RRR-α-Tocopherol =  2 mg all-rac-α-Tocopherol)
932;6;0;0;2;24;;mg;;8;;;angegeben in RRR-α-Tocopherol (1 mg RRR-α-Tocopherol =  2 mg all-rac-α-Tocopherol)
933;6;0;0;1;24;;mg;;8;;;angegeben in RRR-α-Tocopherol (1 mg RRR-α-Tocopherol =  2 mg all-rac-α-Tocopherol)
934;7;0;0;2;24;;mg;;8;;;angegeben in RRR-α-Tocopherol (1 mg RRR-α-Tocopherol =  2 mg all-rac-α-Tocopherol)
935;7;0;0;1;24;;mg;;8;;;angegeben in RRR-α-Tocopherol (1 mg RRR-α-Tocopherol =  2 mg all-rac-α-Tocopherol)
936;8;0;0;2;24;;mg;;8;;;angegeben in RRR-α-Tocopherol (1 mg RRR-α-Tocopherol =  2 mg all-rac-α-Tocopherol)
937;8;0;0;1;24;;mg;;8;;;angegeben in RRR-α-Tocopherol (1 mg RRR-α-Tocopherol =  2 mg all-rac-α-Tocopherol)
938;9;0;0;2;24;;mg;;8;;;angegeben in RRR-α-Tocopherol (1 mg RRR-α-Tocopherol =  2 mg all-rac-α-Tocopherol)
939;9;0;0;1;24;;mg;;8;;;angegeben in RRR-α-Tocopherol (1 mg RRR-α-Tocopherol =  2 mg all-rac-α-Tocopherol)
940;10;0;0;2;24;;mg;;8;;;angegeben in RRR-α-Tocopherol (1 mg RRR-α-Tocopherol =  2 mg all-rac-α-Tocopherol)
941;10;0;0;1;24;;mg;;8;;;angegeben in RRR-α-Tocopherol (1 mg RRR-α-Tocopherol =  2 mg all-rac-α-Tocopherol)
942;8;1;0;1;24;;mg;;8;;;angegeben in RRR-α-Tocopherol (1 mg RRR-α-Tocopherol =  2 mg all-rac-α-Tocopherol)
943;8;1;0;1;24;;mg;;8;;;angegeben in RRR-α-Tocopherol (1 mg RRR-α-Tocopherol =  2 mg all-rac-α-Tocopherol)
944;8;1;0;1;24;;mg;;8;;;angegeben in RRR-α-Tocopherol (1 mg RRR-α-Tocopherol =  2 mg all-rac-α-Tocopherol)
945;8;0;1;1;24;;mg;;13;;;angegeben in RRR-α-Tocopherol (1 mg RRR-α-Tocopherol =  2 mg all-rac-α-Tocopherol)
946;1;0;0;2;25;;ug;;15;;;
947;1;0;0;1;25;;ug;;15;;;
948;2;0;0;2;25;;ug;;20;;;
949;2;0;0;1;25;;ug;;20;;;
950;3;0;0;2;25;;ug;;30;;;
951;3;0;0;1;25;;ug;;30;;;
952;4;0;0;2;25;;ug;;40;;;
953;4;0;0;1;25;;ug;;40;;;
954;5;0;0;2;25;;ug;;50;;;
955;5;0;0;1;25;;ug;;50;;;
956;6;0;0;2;25;;ug;;70;;;
957;6;0;0;1;25;;ug;;60;;;
958;7;0;0;2;25;;ug;;70;;;
959;7;0;0;1;25;;ug;;60;;;
960;8;0;0;2;25;;ug;;70;;;
961;8;0;0;1;25;;ug;;60;;;
962;9;0;0;2;25;;ug;;80;;;
963;9;0;0;1;25;;ug;;65;;;
964;10;0;0;2;25;;ug;;80;;;
965;10;0;0;1;25;;ug;;65;;;
966;8;1;0;1;25;;ug;;60;;;
967;8;1;0;1;25;;ug;;60;;;
968;8;1;0;1;25;;ug;;60;;;
969;8;0;1;1;25;;ug;;60;;;
970;1;0;0;2;8;;ml;;820;;;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
971;1;0;0;1;8;;ml;;820;;;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
972;2;0;0;2;8;;ml;;940;;;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
973;2;0;0;1;8;;ml;;940;;;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
974;3;0;0;2;8;;ml;;970;;;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
975;3;0;0;1;8;;ml;;970;;;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
976;4;0;0;2;8;;ml;;1170;;;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
977;4;0;0;1;8;;ml;;1170;;;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
978;5;0;0;2;8;;ml;;1330;;;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
979;5;0;0;1;8;;ml;;1330;;;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
980;6;0;0;2;8;;ml;;1530;;;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
981;6;0;0;1;8;;ml;;1530;;;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
982;7;0;0;2;8;;ml;;1470;;;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
983;7;0;0;1;8;;ml;;1470;;;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
984;8;0;0;2;8;;ml;;1410;;;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
985;8;0;0;1;8;;ml;;1410;;;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
986;9;0;0;2;8;;ml;;1230;;;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
987;9;0;0;1;8;;ml;;1230;;;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
988;10;0;0;2;8;;ml;;1310;;;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
989;10;0;0;1;8;;ml;;1310;;;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
990;8;1;0;1;8;;ml;;1470;;;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
991;8;1;0;1;8;;ml;;1470;;;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
992;8;1;0;1;8;;ml;;1470;;;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
993;8;0;1;1;8;;ml;;1710;;;Hierbei handelt es sich um den Richtwert für die Wasserzufuhr durch Getränke.
994;1;0;0;2;34;;mg;;3;;;
995;1;0;0;1;34;;mg;;3;;;
996;2;0;0;2;34;;mg;;4;;;
997;2;0;0;1;34;;mg;;4;;;
998;3;0;0;2;34;;mg;;6;;;
999;3;0;0;1;34;;mg;;6;;;
