﻿Bevölkerungsgruppe;age_group_id;is_pregnant;is_breastfeeding;Geschlecht;gender_id;Nährstoff;nutrient_id;activity_level_id;Referenzwert;lower_limit;target;upper_limit;Einheit;unit_code;Bemerkung;Kategorie;Fussnoten;foot_note
2. Trimester;8;1;;Weiblich;1;Fluorid;37;;3,0;;3,0;;mg/Tag;mg;;Richtwert;am,an;Sicherheitshinweis: Bei einer Fluoridkonzentration im Trinkwasser > 0,7 mg/l soll weder für Kinder noch für Erwachsene Fluoridtabletten oder fluoridiertes Speisesalz verwendet werden. Die jeweilige Fluoridkonzentration im Trinkwasser kann beim zuständigen Gesundheitsamt erfragt werden. Fluoridzufuhr aus Lebensmitteln einschließlich fluoridiertem Speisesalz und Getränken inkl. Trink- und Mineralwasser sowie Supplementen. Fluoridierte Zahnpflegeprodukte zur Kariesprävention tragen bei Verschlucken ebenfalls zur Gesamtzufuhr bei. Bei einer längeren Überschreitung der tolerierbaren Gesamtzufuhrmengen (etwa 0,1 mg/kg/Tag), besonders bei Kindern im Alter von 2 bis 8 Jahren, ist mit einem erhöhten Risiko für das Auftreten von Zahnschmelzflecken (Zahnfluorose) zu rechnen.
3. Trimester;8;1;;Weiblich;1;Fluorid;37;;3,0;;3,0;;mg/Tag;mg;;Richtwert;am,an;Sicherheitshinweis: Bei einer Fluoridkonzentration im Trinkwasser > 0,7 mg/l soll weder für Kinder noch für Erwachsene Fluoridtabletten oder fluoridiertes Speisesalz verwendet werden. Die jeweilige Fluoridkonzentration im Trinkwasser kann beim zuständigen Gesundheitsamt erfragt werden. Fluoridzufuhr aus Lebensmitteln einschließlich fluoridiertem Speisesalz und Getränken inkl. Trink- und Mineralwasser sowie Supplementen. Fluoridierte Zahnpflegeprodukte zur Kariesprävention tragen bei Verschlucken ebenfalls zur Gesamtzufuhr bei. Bei einer längeren Überschreitung der tolerierbaren Gesamtzufuhrmengen (etwa 0,1 mg/kg/Tag), besonders bei Kindern im Alter von 2 bis 8 Jahren, ist mit einem erhöhten Risiko für das Auftreten von Zahnschmelzflecken (Zahnfluorose) zu rechnen.
Stillende;8;;1;Weiblich;1;Fluorid;37;;3,0;;3,0;;mg/Tag;mg;;Richtwert;am,an;Sicherheitshinweis: Bei einer Fluoridkonzentration im Trinkwasser > 0,7 mg/l soll weder für Kinder noch für Erwachsene Fluoridtabletten oder fluoridiertes Speisesalz verwendet werden. Die jeweilige Fluoridkonzentration im Trinkwasser kann beim zuständigen Gesundheitsamt erfragt werden. Fluoridzufuhr aus Lebensmitteln einschließlich fluoridiertem Speisesalz und Getränken inkl. Trink- und Mineralwasser sowie Supplementen. Fluoridierte Zahnpflegeprodukte zur Kariesprävention tragen bei Verschlucken ebenfalls zur Gesamtzufuhr bei. Bei einer längeren Überschreitung der tolerierbaren Gesamtzufuhrmengen (etwa 0,1 mg/kg/Tag), besonders bei Kindern im Alter von 2 bis 8 Jahren, ist mit einem erhöhten Risiko für das Auftreten von Zahnschmelzflecken (Zahnfluorose) zu rechnen.
1 bis unter 4 Jahre;1;;;Männlich;2;Vitamin B9 gesamte Folsäure;20;;#;;120;;µg/Tag;ug;;Empfohlene Zufuhr;m;Berechnet nach der Summe Vitamin B9 gesamte Folsäurewirksamer Verbindungen in der üblichen Nahrung (Vitamin B9 gesamte Folsäure-Äquivalente): 1µg Vitamin B9 gesamte Folsäure-Äquivalent = 1µg NahrungsVitamin B9 gesamte Folsäure = 0,5 µg synthetische Folsäure
1 bis unter 4 Jahre;1;;;Weiblich;1;Vitamin B9 gesamte Folsäure;20;;#;;120;;µg/Tag;ug;;Empfohlene Zufuhr;m;Berechnet nach der Summe Vitamin B9 gesamte Folsäurewirksamer Verbindungen in der üblichen Nahrung (Vitamin B9 gesamte Folsäure-Äquivalente): 1µg Vitamin B9 gesamte Folsäure-Äquivalent = 1µg NahrungsVitamin B9 gesamte Folsäure = 0,5 µg synthetische Folsäure
4 bis unter 7 Jahre;2;;;Männlich;2;Vitamin B9 gesamte Folsäure;20;;#;;140;;µg/Tag;ug;;Empfohlene Zufuhr;m;Berechnet nach der Summe Vitamin B9 gesamte Folsäurewirksamer Verbindungen in der üblichen Nahrung (Vitamin B9 gesamte Folsäure-Äquivalente): 1µg Vitamin B9 gesamte Folsäure-Äquivalent = 1µg NahrungsVitamin B9 gesamte Folsäure = 0,5 µg synthetische Folsäure
4 bis unter 7 Jahre;2;;;Weiblich;1;Vitamin B9 gesamte Folsäure;20;;#;;140;;µg/Tag;ug;;Empfohlene Zufuhr;m;Berechnet nach der Summe Vitamin B9 gesamte Folsäurewirksamer Verbindungen in der üblichen Nahrung (Vitamin B9 gesamte Folsäure-Äquivalente): 1µg Vitamin B9 gesamte Folsäure-Äquivalent = 1µg NahrungsVitamin B9 gesamte Folsäure = 0,5 µg synthetische Folsäure
7 bis unter 10 Jahre;3;;;Männlich;2;Vitamin B9 gesamte Folsäure;20;;#;;180;;µg/Tag;ug;;Empfohlene Zufuhr;m;Berechnet nach der Summe Vitamin B9 gesamte Folsäurewirksamer Verbindungen in der üblichen Nahrung (Vitamin B9 gesamte Folsäure-Äquivalente): 1µg Vitamin B9 gesamte Folsäure-Äquivalent = 1µg NahrungsVitamin B9 gesamte Folsäure = 0,5 µg synthetische Folsäure
7 bis unter 10 Jahre;3;;;Weiblich;1;Vitamin B9 gesamte Folsäure;20;;#;;180;;µg/Tag;ug;;Empfohlene Zufuhr;m;Berechnet nach der Summe Vitamin B9 gesamte Folsäurewirksamer Verbindungen in der üblichen Nahrung (Vitamin B9 gesamte Folsäure-Äquivalente): 1µg Vitamin B9 gesamte Folsäure-Äquivalent = 1µg NahrungsVitamin B9 gesamte Folsäure = 0,5 µg synthetische Folsäure
10 bis unter 13 Jahre;4;;;Männlich;2;Vitamin B9 gesamte Folsäure;20;;#;;240;;µg/Tag;ug;;Empfohlene Zufuhr;m;Berechnet nach der Summe Vitamin B9 gesamte Folsäurewirksamer Verbindungen in der üblichen Nahrung (Vitamin B9 gesamte Folsäure-Äquivalente): 1µg Vitamin B9 gesamte Folsäure-Äquivalent = 1µg NahrungsVitamin B9 gesamte Folsäure = 0,5 µg synthetische Folsäure
10 bis unter 13 Jahre;4;;;Weiblich;1;Vitamin B9 gesamte Folsäure;20;;#;;240;;µg/Tag;ug;;Empfohlene Zufuhr;m;Berechnet nach der Summe Vitamin B9 gesamte Folsäurewirksamer Verbindungen in der üblichen Nahrung (Vitamin B9 gesamte Folsäure-Äquivalente): 1µg Vitamin B9 gesamte Folsäure-Äquivalent = 1µg NahrungsVitamin B9 gesamte Folsäure = 0,5 µg synthetische Folsäure
13 bis unter 15 Jahre;5;;;Männlich;2;Vitamin B9 gesamte Folsäure;20;;#;;300;;µg/Tag;ug;;Empfohlene Zufuhr;m;Berechnet nach der Summe Vitamin B9 gesamte Folsäurewirksamer Verbindungen in der üblichen Nahrung (Vitamin B9 gesamte Folsäure-Äquivalente): 1µg Vitamin B9 gesamte Folsäure-Äquivalent = 1µg NahrungsVitamin B9 gesamte Folsäure = 0,5 µg synthetische Folsäure
13 bis unter 15 Jahre;5;;;Weiblich;1;Vitamin B9 gesamte Folsäure;20;;#;;300;;µg/Tag;ug;;Empfohlene Zufuhr;m;Berechnet nach der Summe Vitamin B9 gesamte Folsäurewirksamer Verbindungen in der üblichen Nahrung (Vitamin B9 gesamte Folsäure-Äquivalente): 1µg Vitamin B9 gesamte Folsäure-Äquivalent = 1µg NahrungsVitamin B9 gesamte Folsäure = 0,5 µg synthetische Folsäure
15 bis unter 19 Jahre;6;;;Männlich;2;Vitamin B9 gesamte Folsäure;20;;#;;300;;µg/Tag;ug;;Empfohlene Zufuhr;m;Berechnet nach der Summe Vitamin B9 gesamte Folsäurewirksamer Verbindungen in der üblichen Nahrung (Vitamin B9 gesamte Folsäure-Äquivalente): 1µg Vitamin B9 gesamte Folsäure-Äquivalent = 1µg NahrungsVitamin B9 gesamte Folsäure = 0,5 µg synthetische Folsäure
15 bis unter 19 Jahre;6;;;Weiblich;1;Vitamin B9 gesamte Folsäure;20;;#;;300;;µg/Tag;ug;Supplementationshinweis beachten;Empfohlene Zufuhr;m,n;Berechnet nach der Summe Vitamin B9 gesamte Folsäurewirksamer Verbindungen in der üblichen Nahrung (Vitamin B9 gesamte Folsäure-Äquivalente): 1µg Vitamin B9 gesamte Folsäure-Äquivalent = 1µg NahrungsVitamin B9 gesamte Folsäure = 0,5 µg synthetische Folsäure Frauen, die schwanger werden wollen oder könnten, sollten zusätzlich zu einer Vitamin B9 gesamte Folsäurereichen Ernährung 400 µg synthetische Folsäure/Tag oder äquivalente Dosen anderer Vitamin B9 gesamte Folsäuree in Form eines Präparats einnehmen, um Neuralrohrdefekten vorzubeugen. Diese zusätzliche Einnahme eines Folsäure- oder Vitamin B9 gesamte Folsäurepräparats sollte mindestens 4 Wochen vor Beginn der Schwangerschaft anfangen und während des 1. Drittels der Schwangerschaft beibehalten werden.
19 bis unter 25 Jahre;7;;;Männlich;2;Vitamin B9 gesamte Folsäure;20;;#;;300;;µg/Tag;ug;;Empfohlene Zufuhr;m;Berechnet nach der Summe Vitamin B9 gesamte Folsäurewirksamer Verbindungen in der üblichen Nahrung (Vitamin B9 gesamte Folsäure-Äquivalente): 1µg Vitamin B9 gesamte Folsäure-Äquivalent = 1µg NahrungsVitamin B9 gesamte Folsäure = 0,5 µg synthetische Folsäure
19 bis unter 25 Jahre;7;;;Weiblich;1;Vitamin B9 gesamte Folsäure;20;;#;;300;;µg/Tag;ug;Supplementationshinweis beachten;Empfohlene Zufuhr;m,n;Berechnet nach der Summe Vitamin B9 gesamte Folsäurewirksamer Verbindungen in der üblichen Nahrung (Vitamin B9 gesamte Folsäure-Äquivalente): 1µg Vitamin B9 gesamte Folsäure-Äquivalent = 1µg NahrungsVitamin B9 gesamte Folsäure = 0,5 µg synthetische Folsäure Frauen, die schwanger werden wollen oder könnten, sollten zusätzlich zu einer Vitamin B9 gesamte Folsäurereichen Ernährung 400 µg synthetische Folsäure/Tag oder äquivalente Dosen anderer Vitamin B9 gesamte Folsäuree in Form eines Präparats einnehmen, um Neuralrohrdefekten vorzubeugen. Diese zusätzliche Einnahme eines Folsäure- oder Vitamin B9 gesamte Folsäurepräparats sollte mindestens 4 Wochen vor Beginn der Schwangerschaft anfangen und während des 1. Drittels der Schwangerschaft beibehalten werden.
25 bis unter 51 Jahre;8;;;Männlich;2;Vitamin B9 gesamte Folsäure;20;;#;;300;;µg/Tag;ug;;Empfohlene Zufuhr;m;Berechnet nach der Summe Vitamin B9 gesamte Folsäurewirksamer Verbindungen in der üblichen Nahrung (Vitamin B9 gesamte Folsäure-Äquivalente): 1µg Vitamin B9 gesamte Folsäure-Äquivalent = 1µg NahrungsVitamin B9 gesamte Folsäure = 0,5 µg synthetische Folsäure
25 bis unter 51 Jahre;8;;;Weiblich;1;Vitamin B9 gesamte Folsäure;20;;#;;300;;µg/Tag;ug;Supplementationshinweis beachten;Empfohlene Zufuhr;m,n;Berechnet nach der Summe Vitamin B9 gesamte Folsäurewirksamer Verbindungen in der üblichen Nahrung (Vitamin B9 gesamte Folsäure-Äquivalente): 1µg Vitamin B9 gesamte Folsäure-Äquivalent = 1µg NahrungsVitamin B9 gesamte Folsäure = 0,5 µg synthetische Folsäure Frauen, die schwanger werden wollen oder könnten, sollten zusätzlich zu einer Vitamin B9 gesamte Folsäurereichen Ernährung 400 µg synthetische Folsäure/Tag oder äquivalente Dosen anderer Vitamin B9 gesamte Folsäuree in Form eines Präparats einnehmen, um Neuralrohrdefekten vorzubeugen. Diese zusätzliche Einnahme eines Folsäure- oder Vitamin B9 gesamte Folsäurepräparats sollte mindestens 4 Wochen vor Beginn der Schwangerschaft anfangen und während des 1. Drittels der Schwangerschaft beibehalten werden.
51 bis unter 65 Jahre;9;;;Männlich;2;Vitamin B9 gesamte Folsäure;20;;#;;300;;µg/Tag;ug;;Empfohlene Zufuhr;m;Berechnet nach der Summe Vitamin B9 gesamte Folsäurewirksamer Verbindungen in der üblichen Nahrung (Vitamin B9 gesamte Folsäure-Äquivalente): 1µg Vitamin B9 gesamte Folsäure-Äquivalent = 1µg NahrungsVitamin B9 gesamte Folsäure = 0,5 µg synthetische Folsäure
51 bis unter 65 Jahre;9;;;Weiblich;1;Vitamin B9 gesamte Folsäure;20;;#;;300;;µg/Tag;ug;;Empfohlene Zufuhr;m;Berechnet nach der Summe Vitamin B9 gesamte Folsäurewirksamer Verbindungen in der üblichen Nahrung (Vitamin B9 gesamte Folsäure-Äquivalente): 1µg Vitamin B9 gesamte Folsäure-Äquivalent = 1µg NahrungsVitamin B9 gesamte Folsäure = 0,5 µg synthetische Folsäure
65 Jahre und älter;10;;;Männlich;2;Vitamin B9 gesamte Folsäure;20;;#;;300;;µg/Tag;ug;;Empfohlene Zufuhr;m;Berechnet nach der Summe Vitamin B9 gesamte Folsäurewirksamer Verbindungen in der üblichen Nahrung (Vitamin B9 gesamte Folsäure-Äquivalente): 1µg Vitamin B9 gesamte Folsäure-Äquivalent = 1µg NahrungsVitamin B9 gesamte Folsäure = 0,5 µg synthetische Folsäure
65 Jahre und älter;10;;;Weiblich;1;Vitamin B9 gesamte Folsäure;20;;#;;300;;µg/Tag;ug;;Empfohlene Zufuhr;m;Berechnet nach der Summe Vitamin B9 gesamte Folsäurewirksamer Verbindungen in der üblichen Nahrung (Vitamin B9 gesamte Folsäure-Äquivalente): 1µg Vitamin B9 gesamte Folsäure-Äquivalent = 1µg NahrungsVitamin B9 gesamte Folsäure = 0,5 µg synthetische Folsäure
1. Trimester;8;1;;Weiblich;1;Vitamin B9 gesamte Folsäure;20;;#;;550;;µg/Tag;ug;Supplementationshinweis beachten;Empfohlene Zufuhr;m,n;Berechnet nach der Summe Vitamin B9 gesamte Folsäurewirksamer Verbindungen in der üblichen Nahrung (Vitamin B9 gesamte Folsäure-Äquivalente): 1µg Vitamin B9 gesamte Folsäure-Äquivalent = 1µg NahrungsVitamin B9 gesamte Folsäure = 0,5 µg synthetische Folsäure Frauen, die schwanger werden wollen oder könnten, sollten zusätzlich zu einer Vitamin B9 gesamte Folsäurereichen Ernährung 400 µg synthetische Folsäure/Tag oder äquivalente Dosen anderer Vitamin B9 gesamte Folsäuree in Form eines Präparats einnehmen, um Neuralrohrdefekten vorzubeugen. Diese zusätzliche Einnahme eines Folsäure- oder Vitamin B9 gesamte Folsäurepräparats sollte mindestens 4 Wochen vor Beginn der Schwangerschaft anfangen und während des 1. Drittels der Schwangerschaft beibehalten werden.
2. Trimester;8;1;;Weiblich;1;Vitamin B9 gesamte Folsäure;20;;#;;550;;µg/Tag;ug;;Empfohlene Zufuhr;m;Berechnet nach der Summe Vitamin B9 gesamte Folsäurewirksamer Verbindungen in der üblichen Nahrung (Vitamin B9 gesamte Folsäure-Äquivalente): 1µg Vitamin B9 gesamte Folsäure-Äquivalent = 1µg NahrungsVitamin B9 gesamte Folsäure = 0,5 µg synthetische Folsäure
3. Trimester;8;1;;Weiblich;1;Vitamin B9 gesamte Folsäure;20;;#;;550;;µg/Tag;ug;;Empfohlene Zufuhr;m;Berechnet nach der Summe Vitamin B9 gesamte Folsäurewirksamer Verbindungen in der üblichen Nahrung (Vitamin B9 gesamte Folsäure-Äquivalente): 1µg Vitamin B9 gesamte Folsäure-Äquivalent = 1µg NahrungsVitamin B9 gesamte Folsäure = 0,5 µg synthetische Folsäure
Stillende;8;;1;Weiblich;1;Vitamin B9 gesamte Folsäure;20;;#;;450;;µg/Tag;ug;;Empfohlene Zufuhr;m;Berechnet nach der Summe Vitamin B9 gesamte Folsäurewirksamer Verbindungen in der üblichen Nahrung (Vitamin B9 gesamte Folsäure-Äquivalente): 1µg Vitamin B9 gesamte Folsäure-Äquivalent = 1µg NahrungsVitamin B9 gesamte Folsäure = 0,5 µg synthetische Folsäure
1 bis unter 4 Jahre;1;;;Männlich;2;Fett;2;;30-40;30;;40;% der Energie;%;;Richtwert;ag,aj;"trans-Fettsäuren sollten in möglichst geringen Mengen in der Nahrung enthalten sein und weniger als 1 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf"
1 bis unter 4 Jahre;1;;;Weiblich;1;Fett;2;;30-40;30;;40;% der Energie;%;;Richtwert;ag,aj;"trans-Fettsäuren sollten in möglichst geringen Mengen in der Nahrung enthalten sein und weniger als 1 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf"
4 bis unter 7 Jahre;2;;;Männlich;2;Fett;2;;30-35;30;;35;% der Energie;%;;Richtwert;ag,aj;"trans-Fettsäuren sollten in möglichst geringen Mengen in der Nahrung enthalten sein und weniger als 1 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf"
4 bis unter 7 Jahre;2;;;Weiblich;1;Fett;2;;30-35;30;;35;% der Energie;%;;Richtwert;ag,aj;"trans-Fettsäuren sollten in möglichst geringen Mengen in der Nahrung enthalten sein und weniger als 1 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf"
7 bis unter 10 Jahre;3;;;Männlich;2;Fett;2;;30-35;30;;35;% der Energie;%;;Richtwert;ag,aj;"trans-Fettsäuren sollten in möglichst geringen Mengen in der Nahrung enthalten sein und weniger als 1 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf"
7 bis unter 10 Jahre;3;;;Weiblich;1;Fett;2;;30-35;30;;35;% der Energie;%;;Richtwert;ag,aj;"trans-Fettsäuren sollten in möglichst geringen Mengen in der Nahrung enthalten sein und weniger als 1 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf"
10 bis unter 13 Jahre;4;;;Männlich;2;Fett;2;;30-35;30;;35;% der Energie;%;;Richtwert;ag,aj;"trans-Fettsäuren sollten in möglichst geringen Mengen in der Nahrung enthalten sein und weniger als 1 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf"
10 bis unter 13 Jahre;4;;;Weiblich;1;Fett;2;;30-35;30;;35;% der Energie;%;;Richtwert;ag,aj;"trans-Fettsäuren sollten in möglichst geringen Mengen in der Nahrung enthalten sein und weniger als 1 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf"
13 bis unter 15 Jahre;5;;;Männlich;2;Fett;2;;30-35;30;;35;% der Energie;%;;Richtwert;ag,aj;"trans-Fettsäuren sollten in möglichst geringen Mengen in der Nahrung enthalten sein und weniger als 1 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf"
13 bis unter 15 Jahre;5;;;Weiblich;1;Fett;2;;30-35;30;;35;% der Energie;%;;Richtwert;ag,aj;"trans-Fettsäuren sollten in möglichst geringen Mengen in der Nahrung enthalten sein und weniger als 1 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf"
15 bis unter 19 Jahre;6;;;Männlich;2;Fett;2;;#;;30;;% der Energie;%;;Richtwert;ag,aj,c;"trans-Fettsäuren sollten in möglichst geringen Mengen in der Nahrung enthalten sein und weniger als 1 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf Personen mit erhöhtem Energiebedarf (PAL > 1,7) können höhere Prozentsätze benötigen."
15 bis unter 19 Jahre;6;;;Weiblich;1;Fett;2;;#;;30;;% der Energie;%;;Richtwert;ag,aj,c;"trans-Fettsäuren sollten in möglichst geringen Mengen in der Nahrung enthalten sein und weniger als 1 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf Personen mit erhöhtem Energiebedarf (PAL > 1,7) können höhere Prozentsätze benötigen."
